👤UserName,⭐Rating,📝Content,💬DeveloperReply,📆Review_Year,📅Review_Month,📅Review_Day,⏰Review_Hour_12,🌓Review_AM_PM,🕰️Review_Period,🔢Comment_Length,📆Reply_Year,📅Reply_Month,📅Reply_Day,⏰Reply_Hour_12,🌓Reply_AM_PM,🧹Content_Clean,🎯 Theme,🧩 Subtheme,😊 Sentiment,🖊️ Notes,🌐 Language,Theme_GT,Subtheme_GT,Sentiment_GT
Reynan Patigdas,5,goog,we would like to thank for your feedback on the app and sharing your experience with us.,2025,6,6,4,AM,Night,4,2025,6,6,1,PM,goog,User Experience & Sentiment,Overall Satisfaction,Positive,NA,English,User Experience & Sentiment,Overall Satisfaction,Positive
सुरेश मुसाफिर,5,good 👍,we would like to thank for your feedback on the app and sharing your experience with us.,2025,6,6,1,AM,Night,6,2025,6,6,1,PM,good 👍,User Experience & Sentiment,Overall Satisfaction,Positive,NA,English,User Experience & Sentiment,Overall Satisfaction,Positive
Ikram Deewana,3,good,we would like to thank for your feedback on the app and sharing your experience with us.,2025,6,5,9,PM,Evening,4,2025,6,5,10,PM,good,User Experience & Sentiment,Overall Satisfaction,Positive,NA,English,User Experience & Sentiment,Overall Satisfaction,Positive
Abir deowan2249,5,good app,we would like to thank for your feedback on the app and sharing your experience with us.,2025,6,5,7,AM,Morning,8,2025,6,5,10,AM,good app,User Experience & Sentiment,Overall Satisfaction,Positive,NA,English,User Experience & Sentiment,Overall Satisfaction,Positive
sojib bapari,5,good,we would like to thank for your feedback on the app and sharing your experience with us.,2025,6,5,1,AM,Night,4,2025,6,5,10,AM,good,User Experience & Sentiment,Overall Satisfaction,Positive,NA,English,User Experience & Sentiment,Overall Satisfaction,Positive
Chaudhary Shreepal,5,good,we would like to thank for your feedback on the app and sharing your experience with us.,2025,6,4,10,PM,Night,4,2025,6,5,10,AM,good,User Experience & Sentiment,Overall Satisfaction,Positive,NA,English,User Experience & Sentiment,Overall Satisfaction,Positive
Md Lal mia,5,good app,we would like to thank for your feedback on the app and sharing your experience with us.,2025,6,4,8,PM,Evening,8,2025,6,4,10,PM,good app,User Experience & Sentiment,Overall Satisfaction,Positive,NA,English,User Experience & Sentiment,Overall Satisfaction,Positive
Liaqat Ali,5,very good,we would like to thank for your feedback on the app and sharing your experience with us.,2025,6,4,3,PM,Afternoon,9,2025,6,4,4,PM,very good,User Experience & Sentiment,Overall Satisfaction,Positive,NA,English,User Experience & Sentiment,Overall Satisfaction,Positive
Sohair Macadato,5,great,we would like to thank for your feedback on the app and sharing your experience with us.,2025,6,4,12,PM,Afternoon,5,2025,6,4,12,PM,great,User Experience & Sentiment,Overall Satisfaction,Positive,NA,English,User Experience & Sentiment,Overall Satisfaction,Positive
FAYEZ,5,nice,we would like to thank for your feedback on the app and sharing your experience with us.,2025,6,4,11,AM,Morning,4,2025,6,4,12,PM,nice,User Experience & Sentiment,Overall Satisfaction,Positive,NA,English,User Experience & Sentiment,Overall Satisfaction,Positive
SUMAN DEBNATH,5,good,we would like to thank for your feedback on the app and sharing your experience with us.,2025,6,4,10,AM,Morning,4,2025,6,4,10,AM,good,User Experience & Sentiment,Overall Satisfaction,Positive,NA,English,User Experience & Sentiment,Overall Satisfaction,Positive
shibu shibu shereef,5,very good,we would like to thank for your feedback on the app and sharing your experience with us.,2025,6,4,7,AM,Morning,9,2025,6,4,8,AM,very good,User Experience & Sentiment,Overall Satisfaction,Positive,NA,English,User Experience & Sentiment,Overall Satisfaction,Positive
Kangresh Chaudhary,5,excellent,we would like to thank for your feedback on the app and sharing your experience with us.,2025,6,3,9,PM,Evening,9,2025,6,3,10,PM,excellent,User Experience & Sentiment,Overall Satisfaction,Positive,NA,English,User Experience & Sentiment,Overall Satisfaction,Positive
MD. Aminur rahman Raiyan,5,great app,we would like to thank for your feedback on the app and sharing your experience with us.,2025,6,3,12,PM,Afternoon,9,2025,6,3,1,PM,great app,User Experience & Sentiment,Overall Satisfaction,Positive,NA,English,User Experience & Sentiment,Overall Satisfaction,Positive
Md Nasruddin,5,good,we would like to thank for your feedback on the app and sharing your experience with us.,2025,6,3,6,AM,Morning,4,2025,6,3,8,AM,good,User Experience & Sentiment,Overall Satisfaction,Positive,NA,English,User Experience & Sentiment,Overall Satisfaction,Positive
3 Stars LLC,5,good,we would like to thank for your feedback on the app and sharing your experience with us.,2025,6,2,8,PM,Evening,4,2025,6,2,8,PM,good,User Experience & Sentiment,Overall Satisfaction,Positive,NA,English,User Experience & Sentiment,Overall Satisfaction,Positive
ibrahim nwaz,5,awesome,we would like to thank for your feedback on the app and sharing your experience with us.,2025,6,2,5,PM,Afternoon,7,2025,6,2,7,PM,awesome,User Experience & Sentiment,Overall Satisfaction,Positive,NA,English,User Experience & Sentiment,Overall Satisfaction,Positive
MOHAMMAD ISHAQ,3,good,we would like to thank for your feedback on the app and sharing your experience with us.,2025,6,2,2,PM,Afternoon,4,2025,6,2,3,PM,good,User Experience & Sentiment,Overall Satisfaction,Positive,NA,English,User Experience & Sentiment,Overall Satisfaction,Positive
syed noorul murtuza,1,good,we would like to thank for your feedback on the app and sharing your experience with us.,2025,6,2,2,PM,Afternoon,4,2025,6,2,3,PM,good,User Experience & Sentiment,Overall Satisfaction,Positive,NA,English,User Experience & Sentiment,Overall Satisfaction,Positive
Md Redoy,5,Nice,we would like to thank for your feedback on the app and sharing your experience with us.,2025,6,2,3,AM,Night,4,2025,6,2,8,AM,nice,User Experience & Sentiment,Overall Satisfaction,Positive,NA,English,User Experience & Sentiment,Overall Satisfaction,Positive
Jessnar Lachica,5,very good,we would like to thank for your feedback on the app and sharing your experience with us.,2025,6,1,9,PM,Evening,9,2025,6,1,10,PM,very good,User Experience & Sentiment,Overall Satisfaction,Positive,NA,English,User Experience & Sentiment,Overall Satisfaction,Positive
Gonzales,5,good,we would like to thank for your feedback on the app and sharing your experience with us.,2025,6,1,8,PM,Evening,4,2025,6,1,10,PM,good,User Experience & Sentiment,Overall Satisfaction,Positive,NA,English,User Experience & Sentiment,Overall Satisfaction,Positive
TB HF BUILDING MATERIALS Farhan bin nastudin,5,good,we would like to thank for your feedback on the app and sharing your experience with us.,2025,6,1,8,PM,Evening,4,2025,6,1,10,PM,good,User Experience & Sentiment,Overall Satisfaction,Positive,NA,English,User Experience & Sentiment,Overall Satisfaction,Positive
Annualam,5,Nice,we would like to thank for your feedback on the app and sharing your experience with us.,2025,6,1,7,PM,Evening,4,2025,6,1,10,PM,nice,User Experience & Sentiment,Overall Satisfaction,Positive,NA,English,User Experience & Sentiment,Overall Satisfaction,Positive
Abdul Karim,5,good 👍,we would like to thank for your feedback on the app and sharing your experience with us.,2025,6,1,7,PM,Evening,6,2025,6,1,10,PM,good 👍,User Experience & Sentiment,Overall Satisfaction,Positive,NA,English,User Experience & Sentiment,Overall Satisfaction,Positive
Muhammad uzair Yousaf khan,5,good,we would like to thank for your feedback on the app and sharing your experience with us.,2025,6,1,7,PM,Evening,4,2025,6,1,10,PM,good,User Experience & Sentiment,Overall Satisfaction,Positive,NA,English,User Experience & Sentiment,Overall Satisfaction,Positive
Zain Ali,5,hi good service,we would like to thank for your feedback on the app and sharing your experience with us.,2025,6,1,5,PM,Afternoon,15,2025,6,1,10,PM,good service,User Experience & Sentiment,Overall Satisfaction,Positive,NA,English,User Experience & Sentiment,Overall Satisfaction,Positive
Amaan Sami,5,osm,NA,2025,6,1,4,PM,Afternoon,3,NA,NA,NA,NA,NA,osm,User Experience & Sentiment,Overall Satisfaction,Positive,NA,English,User Experience & Sentiment,Overall Satisfaction,Positive
Gulashn Rijvi,5,Very good,we would like to thank for your feedback on the app and sharing your experience with us.,2025,6,1,9,AM,Morning,9,2025,6,1,4,PM,very good,User Experience & Sentiment,Overall Satisfaction,Positive,NA,English,User Experience & Sentiment,Overall Satisfaction,Positive
Hashim Babu,5,best,we would like to thank for your feedback on the app and sharing your experience with us.,2025,6,1,1,AM,Night,4,2025,6,1,9,AM,best,User Experience & Sentiment,Overall Satisfaction,Positive,NA,English,User Experience & Sentiment,Overall Satisfaction,Positive
Maria Zahoor,5,excellent,we would like to thank for your feedback on the app and sharing your experience with us.,2025,5,31,5,PM,Afternoon,9,2025,6,1,9,AM,excellent,User Experience & Sentiment,Overall Satisfaction,Positive,NA,English,User Experience & Sentiment,Overall Satisfaction,Positive
Mubasher Hasnain,5,good,we would like to thank for your feedback on the app and sharing your experience with us.,2025,5,31,2,PM,Afternoon,4,2025,6,1,9,AM,good,User Experience & Sentiment,Overall Satisfaction,Positive,NA,English,User Experience & Sentiment,Overall Satisfaction,Positive
raheefparakkulam raheef,5,good,we would like to thank for your feedback on the app and sharing your experience with us.,2025,5,31,1,PM,Afternoon,4,2025,6,1,9,AM,good,User Experience & Sentiment,Overall Satisfaction,Positive,NA,English,User Experience & Sentiment,Overall Satisfaction,Positive
Mushahid raja Khan,1,not good service first time appointment available and second time appointment not available this is not good,NA,2025,5,31,1,PM,Afternoon,108,NA,NA,NA,NA,NA,not good service first time appointment available second time appointment not available not good,Content & Services,Appointment Booking,Negative,NA,English,Content & Services,Appointment Booking,Negative
Sultan Salman,5,good,we would like to thank for your feedback on the app and sharing your experience with us.,2025,5,31,11,AM,Morning,4,2025,5,31,12,PM,good,Content & Services,General Content,Neutral,NA,English,Content & Services,General_Content,Neutral
Mahabubur Rahman,4,Fairly OK for general diagnosis,we would like to thank for your feedback on the app and sharing your experience with us.,2025,5,31,8,AM,Morning,31,2025,5,31,12,PM,fairly ok general diagnosis,User Experience & Sentiment,Overall Satisfaction,Positive,NA,English,User Experience & Sentiment,Overall Satisfaction,Positive
MUNSIF JHATIAL,3,this app good working and health care,we would like to thank for your feedback on the app and sharing your experience with us.,2025,5,30,3,PM,Afternoon,37,2025,5,30,9,PM,app good working health care,User Experience & Sentiment,Overall Satisfaction,Positive,NA,English,User Experience & Sentiment,Overall Satisfaction,Positive
mohamed shafeek,5,good,we would like to thank for your feedback on the app and sharing your experience with us.,2025,5,30,11,AM,Morning,4,2025,5,30,3,PM,good,User Experience & Sentiment,Overall Satisfaction,Positive,NA,English,User Experience & Sentiment,Overall Satisfaction,Positive
Jafar Ali,5,sopar 👍,we would like to thank for your feedback on the app and sharing your experience with us.,2025,5,29,7,PM,Evening,7,2025,5,30,3,PM,sopar 👍,User Experience & Sentiment,Overall Satisfaction,Neutral,NA,English,User Experience & Sentiment,Overall Satisfaction,Neutral
Israr Sarwar,5,very good and very fast,we would like to thank for your feedback on the app and sharing your experience with us.,2025,5,29,7,PM,Evening,23,2025,5,30,3,PM,very good very fast,User Experience & Sentiment,Overall Satisfaction,Positive,NA,English,User Experience & Sentiment,Overall Satisfaction,Positive
Sunni Hanafi Barelvie,5,Very Nice Aplication &Good Service,we would like to thank for your feedback on the app and sharing your experience with us.,2025,5,29,5,PM,Afternoon,34,2025,5,30,3,PM,very nice aplication good service,User Experience & Sentiment,Overall Satisfaction,Positive,NA,English,User Experience & Sentiment,Overall Satisfaction,Positive
Kasier Wadich,1,ok 👍 good,we would like to thank for your feedback on the app and sharing your experience with us.,2025,5,28,11,PM,Night,9,2025,5,29,8,AM,ok 👍 good,User Experience & Sentiment,Overall Satisfaction,Positive,NA,English,User Experience & Sentiment,Overall Satisfaction,Positive
Rashid Ansari,4,nice,we would like to thank for your feedback on the app and sharing your experience with us.,2025,5,28,8,PM,Evening,4,2025,5,29,8,AM,nice,User Experience & Sentiment,Overall Satisfaction,Neutral,NA,English,User Experience & Sentiment,Overall Satisfaction,Neutral
Ahmad Mossaad,5,OK,we would like to thank for your feedback on the app and sharing your experience with us.,2025,5,28,6,PM,Evening,2,2025,5,29,8,AM,ok,User Experience & Sentiment,Overall Satisfaction,Positive,NA,English,User Experience & Sentiment,Overall Satisfaction,Positive
Anhar Jafor,5,Good,we would like to thank for your feedback on the app and sharing your experience with us.,2025,5,28,11,AM,Morning,4,2025,5,28,1,PM,good,User Experience & Sentiment,Overall Satisfaction,Neutral,NA,English,User Experience & Sentiment,Overall Satisfaction,Neutral
सूरज कश्यप,3,good,we would like to thank for your feedback on the app and sharing your experience with us.,2025,5,28,11,AM,Morning,4,2025,5,28,1,PM,good,User Experience & Sentiment,Overall Satisfaction,Positive,NA,English,User Experience & Sentiment,Overall Satisfaction,Positive
MUHAMMAD Zaheer,5,good,we would like to thank for your feedback on the app and sharing your experience with us.,2025,5,28,2,AM,Night,4,2025,5,28,8,AM,good,User Experience & Sentiment,Overall Satisfaction,Positive,NA,English,User Experience & Sentiment,Overall Satisfaction,Positive
Muķtaŕ Ahmed,5,Alhamdulillah,NA,2025,5,27,11,PM,Night,13,NA,NA,NA,NA,NA,NA,User Experience & Sentiment,Overall Satisfaction,Positive,NA,English,User Experience & Sentiment,Overall Satisfaction,Positive
noman ansari,5,good,we would like to thank for your feedback on the app and sharing your experience with us.,2025,5,27,3,PM,Afternoon,4,2025,5,27,5,PM,good,User Experience & Sentiment,Overall Satisfaction,Positive,NA,English,User Experience & Sentiment,Overall Satisfaction,Positive
